,Customer ID,Prediction
0,12346,0.6945001502244513
1,12347,0.6738108524349753
2,12348,0.5613435668993934
3,12349,0.5376400459958682
4,12350,0.233267971387803
5,12351,0.18584122769685585
6,12352,0.7692937075916338
7,12353,0.3293571279227367
8,12354,0.288509047518277
9,12355,0.39561237339980043
10,12356,0.5847704112095095
11,12357,0.5613435668993934
12,12358,0.6303992237401084
13,12359,0.7692937075916338
14,12360,0.7692937075916338
15,12361,0.4421998705674225
16,12362,0.7692937075916338
17,12363,0.3729570073251225
18,12364,0.48982725851612935
19,12365,0.3293571279227367
20,12366,0.2007695443580691
21,12368,0.25083227437877476
22,12369,0.3508459009518376
23,12370,0.6738108524349753
24,12371,0.6738108524349753
25,12372,0.4421998705674225
26,12373,0.39561237339980043
27,12374,0.4187249465802128
28,12375,0.21657803210397458
29,12376,0.3293571279227367
30,12377,0.5847704112095095
31,12378,0.5137651440511931
32,12379,0.5613435668993934
33,12380,0.7692937075916338
34,12381,0.6078202204655305
35,12382,0.15858358789204716
36,12383,0.5137651440511931
37,12384,0.30855890872261205
38,12385,0.39561237339980043
39,12386,0.3293571279227367
40,12387,0.15858358789204716
41,12388,0.6303992237401084
42,12389,0.3508459009518376
43,12390,0.2692546744779814
44,12391,0.5376400459958682
45,12392,0.15858358789204716
46,12393,0.6303992237401084
47,12394,0.4421998705674225
48,12395,0.7692937075916338
49,12396,0.25083227437877476
50,12397,0.5613435668993934
51,12398,0.3729570073251225
52,12399,0.5613435668993934
53,12400,0.15858358789204716
54,12401,0.18584122769685585
55,12402,0.5137651440511931
56,12403,0.48982725851612935
57,12404,0.15858358789204716
58,12405,0.3293571279227367
59,12406,0.6303992237401084
60,12407,0.6078202204655305
61,12408,0.7692937075916338
62,12409,0.7335648715558714
63,12410,0.5137651440511931
64,12411,0.2007695443580691
65,12412,0.6303992237401084
66,12413,0.5613435668993934
67,12414,0.5137651440511931
68,12415,0.7692937075916338
69,12416,0.15858358789204716
70,12417,0.7692937075916338
71,12418,0.5613435668993934
72,12419,0.3293571279227367
73,12420,0.2692546744779814
74,12421,0.5613435668993934
75,12422,0.7335648715558714
76,12423,0.7335648715558714
77,12424,0.5847704112095095
78,12425,0.4421998705674225
79,12426,0.39561237339980043
80,12427,0.3729570073251225
81,12428,0.7335648715558714
82,12429,0.5847704112095095
83,12430,0.2508322743787748
84,12431,0.7692937075916338
85,12432,0.6738108524349753
86,12433,0.6738108524349753
87,12434,0.5613435668993934
88,12435,0.6303992237401084
89,12436,0.2692546744779814
90,12437,0.7692937075916338
91,12438,0.3293571279227367
92,12439,0.3508459009518376
93,12440,0.3508459009518376
94,12441,0.18584122769685585
95,12443,0.2007695443580691
96,12444,0.6738108524349753
97,12445,0.233267971387803
98,12446,0.3729570073251225
99,12447,0.233267971387803
100,12448,0.30855890872261205
101,12449,0.6303992237401084
102,12450,0.4421998705674225
103,12451,0.6303992237401084
104,12453,0.2692546744779814
105,12454,0.7692937075916338
106,12455,0.7335648715558714
107,12456,0.6738108524349753
108,12457,0.7692937075916338
109,12458,0.5613435668993934
110,12459,0.2007695443580691
111,12460,0.2007695443580691
112,12461,0.4421998705674225
113,12462,0.3293571279227367
114,12463,0.6078202204655305
115,12464,0.48982725851612935
116,12465,0.233267971387803
117,12466,0.15858358789204716
118,12467,0.2692546744779814
119,12468,0.7335648715558714
120,12469,0.4187249465802128
121,12470,0.15858358789204716
122,12471,0.7692937075916338
123,12472,0.7692937075916338
124,12473,0.6738108524349753
125,12474,0.7692937075916338
126,12475,0.48982725851612935
127,12476,0.7692937075916338
128,12477,0.7692937075916338
129,12480,0.6303992237401084
130,12481,0.7335648715558714
131,12482,0.6524216485983532
132,12483,0.7692937075916338
133,12484,0.7692937075916338
134,12485,0.2007695443580691
135,12486,0.25083227437877476
136,12487,0.233267971387803
137,12488,0.4187249465802128
138,12489,0.233267971387803
139,12490,0.7692937075916338
140,12491,0.30855890872261205
141,12492,0.3729570073251225
142,12493,0.3293571279227367
143,12494,0.7144333311052772
144,12495,0.288509047518277
145,12496,0.233267971387803
146,12497,0.6303992237401084
147,12498,0.2508322743787748
148,12499,0.2007695443580691
149,12500,0.7692937075916338
150,12501,0.46593593521353843
151,12502,0.6303992237401084
152,12503,0.39561237339980043
153,12504,0.233267971387803
154,12505,0.39561237339980043
155,12506,0.18584122769685585
156,12507,0.5613435668993934
157,12509,0.18584122769685585
158,12510,0.7335648715558714
159,12511,0.4187249465802128
160,12512,0.30855890872261205
161,12513,0.3729570073251225
162,12514,0.39561237339980043
163,12515,0.233267971387803
164,12516,0.6303992237401084
165,12517,0.4421998705674225
166,12518,0.48982725851612935
167,12519,0.3729570073251225
168,12520,0.6303992237401084
169,12521,0.2692546744779814
170,12522,0.3508459009518377
171,12523,0.7692937075916338
172,12524,0.7335648715558714
173,12525,0.46593593521353843
174,12526,0.48982725851612935
175,12527,0.48982725851612935
176,12528,0.5613435668993934
177,12529,0.233267971387803
178,12530,0.7335648715558714
179,12531,0.3508459009518376
180,12533,0.46593593521353843
181,12534,0.3293571279227367
182,12535,0.3729570073251225
183,12536,0.6738108524349753
184,12537,0.2007695443580691
185,12538,0.18584122769685585
186,12539,0.5847704112095095
187,12540,0.7692937075916338
188,12541,0.3293571279227367
189,12542,0.39561237339980043
190,12543,0.25083227437877476
191,12544,0.30855890872261205
192,12545,0.4421998705674225
193,12546,0.48982725851612935
194,12547,0.3293571279227367
195,12548,0.18584122769685585
196,12549,0.46593593521353843
197,12550,0.3293571279227367
198,12551,0.18584122769685585
199,12552,0.4187249465802128
200,12553,0.7692937075916338
201,12554,0.2007695443580691
202,12555,0.15858358789204716
203,12556,0.4187249465802128
204,12557,0.5847704112095095
205,12559,0.3293571279227367
206,12560,0.4421998705674225
207,12561,0.18584122769685585
208,12562,0.6738108524349753
209,12563,0.15858358789204716
210,12564,0.233267971387803
211,12565,0.2692546744779814
212,12566,0.3729570073251225
213,12567,0.7335648715558714
214,12568,0.15858358789204716
215,12569,0.7692937075916338
216,12570,0.15858358789204716
217,12571,0.4187249465802128
218,12572,0.4187249465802128
219,12573,0.4421998705674225
220,12574,0.18584122769685585
221,12575,0.288509047518277
222,12576,0.7692937075916338
223,12577,0.7144333311052772
224,12578,0.5847704112095095
225,12579,0.3729570073251225
226,12580,0.39561237339980043
227,12581,0.2508322743787748
228,12582,0.5137651440511931
229,12583,0.7692937075916338
230,12584,0.7144333311052772
231,12585,0.5137651440511931
232,12586,0.5137651440511931
233,12588,0.6078202204655305
234,12589,0.7335648715558714
235,12590,0.5847704112095095
236,12591,0.39561237339980043
237,12592,0.6303992237401084
238,12593,0.3729570073251225
239,12594,0.7692937075916338
240,12595,0.15858358789204716
241,12596,0.4187249465802128
242,12597,0.6738108524349753
243,12598,0.7335648715558714
244,12599,0.6738108524349753
245,12600,0.7335648715558714
246,12601,0.4421998705674225
247,12602,0.2508322743787748
248,12604,0.30855890872261205
249,12605,0.5137651440511931
250,12606,0.15858358789204716
251,12607,0.48982725851612935
252,12608,0.2007695443580691
253,12609,0.7335648715558714
254,12610,0.6078202204655305
255,12611,0.3729570073251225
256,12612,0.4187249465802128
257,12613,0.7692937075916338
258,12614,0.18584122769685585
259,12615,0.7692937075916338
260,12616,0.5613435668993934
261,12619,0.7692937075916338
262,12620,0.4421998705674225
263,12621,0.7692937075916338
264,12622,0.18584122769685585
265,12623,0.6945001502244513
266,12624,0.3729570073251225
267,12625,0.5847704112095095
268,12626,0.7692937075916338
269,12627,0.6303992237401084
270,12628,0.4187249465802128
271,12629,0.39561237339980043
272,12630,0.30855890872261205
273,12631,0.6738108524349753
274,12632,0.39561237339980043
275,12633,0.7692937075916338
276,12634,0.288509047518277
277,12635,0.6303992237401084
278,12636,0.15858358789204716
279,12637,0.7335648715558714
280,12638,0.48982725851612935
281,12639,0.39561237339980043
282,12640,0.2692546744779814
283,12641,0.21657803210397458
284,12642,0.4187249465802128
285,12643,0.7335648715558714
286,12644,0.5613435668993934
287,12645,0.7692937075916338
288,12646,0.30855890872261205
289,12647,0.7335648715558714
290,12648,0.5613435668993934
291,12649,0.7335648715558714
292,12651,0.4421998705674225
293,12652,0.39561237339980043
294,12653,0.5137651440511931
295,12654,0.5376400459958682
296,12655,0.15858358789204716
297,12656,0.7692937075916338
298,12657,0.4187249465802128
299,12661,0.15858358789204716
300,12662,0.7692937075916338
301,12663,0.233267971387803
302,12664,0.7692937075916338
303,12665,0.3729570073251224
304,12666,0.39561237339980043
305,12667,0.30855890872261205
306,12668,0.6945001502244513
307,12669,0.6303992237401084
308,12670,0.6303992237401084
309,12671,0.30855890872261205
310,12672,0.3293571279227367
311,12673,0.39561237339980043
312,12674,0.6078202204655305
313,12675,0.46593593521353843
314,12676,0.7335648715558714
315,12677,0.288509047518277
316,12678,0.7692937075916338
317,12679,0.7144333311052772
318,12680,0.3729570073251225
319,12681,0.7692937075916338
320,12682,0.7692937075916338
321,12683,0.7692937075916338
322,12684,0.5613435668993934
323,12685,0.6738108524349753
324,12686,0.18584122769685585
325,12687,0.4187249465802128
326,12688,0.39561237339980043
327,12689,0.2692546744779814
328,12690,0.233267971387803
329,12691,0.6078202204655305
330,12692,0.15858358789204716
331,12693,0.6738108524349753
332,12694,0.5613435668993934
333,12695,0.5613435668993934
334,12696,0.3508459009518376
335,12697,0.3729570073251225
336,12698,0.2007695443580691
337,12699,0.2007695443580691
338,12700,0.6303992237401084
339,12701,0.6303992237401084
340,12703,0.5613435668993934
341,12704,0.6078202204655305
342,12705,0.7692937075916338
343,12706,0.15858358789204716
344,12707,0.233267971387803
345,12708,0.7692937075916338
346,12709,0.7692937075916338
347,12710,0.5613435668993934
348,12711,0.3508459009518376
349,12712,0.7692937075916338
350,12714,0.7335648715558714
351,12715,0.2692546744779814
352,12716,0.2692546744779814
353,12717,0.5613435668993934
354,12718,0.21657803210397458
355,12719,0.30855890872261205
356,12720,0.7692937075916338
357,12721,0.7692937075916338
358,12722,0.5613435668993934
359,12723,0.30855890872261205
360,12724,0.5613435668993934
361,12725,0.5847704112095095
362,12726,0.7335648715558714
363,12727,0.7335648715558714
364,12728,0.5613435668993934
365,12729,0.2692546744779814
366,12730,0.25083227437877476
367,12731,0.7692937075916338
368,12732,0.18584122769685585
369,12733,0.5847704112095095
370,12734,0.3293571279227367
371,12735,0.3293571279227367
372,12736,0.18584122769685585
373,12737,0.4187249465802128
374,12738,0.18584122769685585
375,12739,0.6303992237401084
376,12740,0.2692546744779814
377,12741,0.288509047518277
378,12742,0.3508459009518376
379,12743,0.3729570073251225
380,12744,0.7692937075916338
381,12745,0.3508459009518376
382,12746,0.233267971387803
383,12747,0.7335648715558714
384,12748,0.7692937075916338
385,12749,0.7335648715558714
386,12750,0.21657803210397458
387,12751,0.15858358789204716
388,12752,0.39561237339980043
389,12753,0.7335648715558714
390,12754,0.5847704112095095
391,12755,0.6945001502244513
392,12756,0.21657803210397458
393,12757,0.7692937075916338
394,12758,0.6303992237401084
395,12759,0.6738108524349753
396,12760,0.2007695443580691
397,12761,0.288509047518277
398,12763,0.3729570073251225
399,12764,0.288509047518277
400,12765,0.46593593521353843
401,12766,0.7692937075916338
402,12767,0.288509047518277
403,12768,0.233267971387803
404,12769,0.288509047518277
405,12770,0.5847704112095095
406,12771,0.233267971387803
407,12772,0.3293571279227367
408,12773,0.233267971387803
409,12774,0.15858358789204716
410,12775,0.5137651440511931
411,12776,0.15858358789204716
412,12777,0.2007695443580691
413,12778,0.5613435668993934
414,12779,0.7692937075916338
415,12780,0.2007695443580691
416,12781,0.4421998705674225
417,12782,0.7335648715558714
418,12783,0.6078202204655305
419,12784,0.25083227437877476
420,12785,0.5137651440511931
421,12786,0.2007695443580691
422,12787,0.48982725851612935
423,12788,0.39561237339980043
424,12789,0.30855890872261205
425,12790,0.3293571279227367
426,12791,0.5137651440511931
427,12792,0.39561237339980043
428,12793,0.39561237339980043
429,12794,0.48982725851612935
430,12796,0.2007695443580691
431,12797,0.4421998705674225
432,12798,0.5613435668993934
433,12799,0.15858358789204716
434,12800,0.288509047518277
435,12801,0.3508459009518376
436,12802,0.6945001502244513
437,12803,0.288509047518277
438,12804,0.288509047518277
439,12805,0.5137651440511931
440,12806,0.5376400459958682
441,12807,0.3293571279227367
442,12808,0.5376400459958682
443,12809,0.5137651440511931
444,12810,0.288509047518277
445,12811,0.5137651440511931
446,12812,0.2508322743787748
447,12813,0.3508459009518376
448,12814,0.21657803210397458
449,12815,0.4421998705674225
450,12816,0.3729570073251225
451,12817,0.3293571279227367
452,12818,0.39561237339980043
453,12819,0.2007695443580691
454,12820,0.7692937075916338
455,12821,0.2692546744779814
456,12822,0.4421998705674225
457,12823,0.7335648715558714
458,12824,0.2692546744779814
459,12825,0.288509047518277
460,12826,0.7335648715558714
461,12827,0.3508459009518377
462,12828,0.48982725851612935
463,12829,0.4421998705674225
464,12830,0.6738108524349753
465,12831,0.3293571279227367
466,12832,0.4187249465802128
467,12833,0.2692546744779814
468,12834,0.18584122769685585
469,12835,0.6524216485983532
470,12836,0.7692937075916338
471,12837,0.3293571279227367
472,12838,0.7692937075916338
473,12839,0.7692937075916338
474,12840,0.7335648715558714
475,12841,0.7692937075916338
476,12842,0.5613435668993934
477,12843,0.7335648715558714
478,12844,0.3729570073251225
479,12845,0.4421998705674225
480,12846,0.15858358789204716
481,12847,0.233267971387803
482,12848,0.15858358789204716
483,12849,0.6738108524349753
484,12850,0.2007695443580691
485,12851,0.30855890872261205
486,12852,0.2692546744779814
487,12853,0.7335648715558714
488,12854,0.7335648715558714
489,12855,0.4421998705674225
490,12856,0.6078202204655305
491,12857,0.5847704112095095
492,12858,0.2692546744779814
493,12859,0.2007695443580691
494,12860,0.15858358789204716
495,12861,0.15858358789204716
496,12862,0.3508459009518376
497,12863,0.6738108524349753
498,12864,0.30855890872261205
499,12865,0.6303992237401084
500,12866,0.39561237339980043
501,12867,0.7335648715558714
502,12868,0.5137651440511931
503,12869,0.2007695443580691
504,12870,0.5137651440511931
505,12871,0.3729570073251225
506,12872,0.6945001502244513
507,12873,0.39561237339980043
508,12874,0.39561237339980043
509,12875,0.5613435668993934
510,12876,0.6738108524349753
511,12877,0.7335648715558714
512,12878,0.39561237339980043
513,12879,0.5376400459958682
514,12880,0.3293571279227367
515,12881,0.18584122769685585
516,12882,0.30855890872261205
517,12883,0.21657803210397458
518,12884,0.21657803210397458
519,12885,0.5613435668993934
520,12886,0.4421998705674225
521,12887,0.18584122769685585
522,12888,0.4421998705674225
523,12889,0.4421998705674225
524,12890,0.3293571279227367
525,12891,0.6303992237401084
526,12892,0.15858358789204716
527,12893,0.2508322743787748
528,12894,0.15858358789204716
529,12895,0.4187249465802128
530,12896,0.15858358789204716
531,12897,0.4421998705674225
532,12898,0.233267971387803
533,12899,0.2007695443580691
534,12900,0.2007695443580691
535,12901,0.7692937075916338
536,12902,0.18584122769685585
537,12903,0.25083227437877476
538,12904,0.18584122769685585
539,12905,0.3508459009518376
540,12906,0.3293571279227367
541,12907,0.288509047518277
542,12908,0.6078202204655305
543,12909,0.7692937075916338
544,12910,0.7335648715558714
545,12911,0.25083227437877476
546,12912,0.2508322743787748
547,12913,0.6945001502244513
548,12914,0.15858358789204716
549,12915,0.5613435668993934
550,12916,0.6303992237401084
551,12917,0.6303992237401084
552,12918,0.4187249465802128
553,12919,0.5376400459958682
554,12920,0.288509047518277
555,12921,0.7692937075916338
556,12922,0.233267971387803
557,12923,0.3729570073251225
558,12924,0.7335648715558714
559,12925,0.3729570073251225
560,12926,0.46593593521353843
561,12927,0.15858358789204716
562,12928,0.7692937075916338
563,12929,0.30855890872261205
564,12930,0.48982725851612935
565,12931,0.7335648715558714
566,12932,0.46593593521353843
567,12933,0.6303992237401084
568,12934,0.15858358789204716
569,12935,0.7335648715558714
570,12936,0.2692546744779814
571,12937,0.6303992237401084
572,12939,0.7335648715558714
573,12940,0.6078202204655305
574,12941,0.2007695443580691
575,12942,0.3729570073251225
576,12943,0.4421998705674225
577,12944,0.4187249465802128
578,12945,0.39561237339980043
579,12946,0.2007695443580691
580,12947,0.6738108524349753
581,12948,0.7144333311052772
582,12949,0.7692937075916338
583,12951,0.6945001502244513
584,12952,0.48982725851612935
585,12953,0.2007695443580691
586,12954,0.15858358789204716
587,12955,0.7692937075916338
588,12956,0.4421998705674225
589,12957,0.7335648715558714
590,12958,0.288509047518277
591,12959,0.233267971387803
592,12960,0.46593593521353843
593,12961,0.18584122769685585
594,12962,0.21657803210397458
595,12963,0.7144333311052772
596,12964,0.15858358789204716
597,12965,0.2692546744779814
598,12967,0.5847704112095095
599,12968,0.21657803210397458
600,12969,0.15858358789204716
601,12970,0.5137651440511931
602,12971,0.7692937075916338
603,12972,0.46593593521353843
604,12973,0.2007695443580691
605,12974,0.3293571279227367
606,12975,0.46593593521353843
607,12976,0.5847704112095095
